TransDate;AccountType;AccountNum;AmountCurDebit;AmountCurCredit;Description;Currency;ExchangeRate;TaxGroup;Dimensions[1];Dimensions[2];Dimensions[3];Dimensions[4];Dimensions[5];Dimensions[6];Dimensions[7];OffSetAccountType;OffSetAccountNum;OffSetDimensions[1];OffSetDimensions[2];OffSetDimensions[3];OffSetDimensions[4];OffSetDimensions[5];OffSetDimensions[6];OffSetDimensions[7];PostingProfile;Invoice;Due;TaxItemGroup;TaxCode;DocumentNum;DocumentDate;TransType;BookId
Fecha;Tipo de cuenta;Numero de cuenta;Debito ;Credito;Descripcion;Divisa;Tipo de Cambio;Grupo de impuestos;Department;Group;Intercompany;Lease;Site;Tercero Peru;Terceros;Tipo de cuenta contrapartida;Contrapartida de cuenta;Department2;Group2;Intercompany2;Lease2;Site2;TerceroPeru2;Terceros2;Perfil de contabilizacion;Factura;Fecha de vencimiento;Grupo de impuestos de articulos;Codigo de impuestos;Documento;Fecha de documento;Tipo de transaccion;Modelo de valor
09/30/17;5:activos fijos ;PTSV-ARO-00000093;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000094;5997.46;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000095;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000096;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000097;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000098;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000099;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000100;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000101;5997.46;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000102;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000103;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000104;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000105;9725.41;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000106;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000107;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000108;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000109;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000110;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000111;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000112;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000113;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000114;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000115;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000116;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000117;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000118;9725.41;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000119;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000120;9725.41;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000121;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000122;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000123;9725.41;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000124;9725.41;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000125;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000126;9725.41;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000127;9725.41;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000128;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000129;9725.41;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000130;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000131;9725.41;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000132;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000133;9725.41;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000134;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000135;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000136;9725.41;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000137;9725.41;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000138;9725.41;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000139;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000140;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000141;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000142;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000143;9725.41;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000144;9725.41;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000145;5997.46;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000146;9725.41;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000147;9725.41;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000148;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000149;5997.46;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000150;9725.41;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000151;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000152;5997.46;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000153;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000154;2970.47;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000155;5997.46;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000156;5997.46;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000157;5997.46;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000158;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000159;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000160;5997.46;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000161;2970.47;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000162;5997.46;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000163;5997.46;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000164;9725.41;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000165;2970.47;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000166;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000167;5997.46;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000168;9725.41;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000169;5997.46;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000170;5997.46;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000171;5997.46;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000172;9725.41;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000173;9725.41;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000174;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000175;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000176;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000177;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000178;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000179;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000180;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000181;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000182;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000183;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000184;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000185;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000186;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000187;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000188;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000189;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000190;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000191;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000192;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000193;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000194;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000195;10188.27;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
09/30/17;5:activos fijos ;PTSV-ARO-00000196;9569.34;;Saldos Iniciales de activos fijos EL SALVADOR 09/30/2017 ADQUISICION USGAAP;USD;;;;;;;;;;0:LEDGER;999999;;;;;;;;;;;;;;;1:Acquisition;USGAAP
